,Date,Company,Money,Stock,Profit,B/S
0,05-04-2017,ACC,0,6.801795674,0,B
1,30-05-2017,ACC,10000,0,1121.956196,S
2,01-06-2017,ACC,0,6.030999337,1121.956196,B
3,06-06-2017,ACC,9691.815934,0,1121.956196,S
4,20-06-2017,ACC,0,5.864409242,1121.956196,B
5,27-06-2017,ACC,9257.263209,0,1121.956196,S
6,11-07-2017,ACC,0,5.607743645,1121.956196,B
7,22-09-2017,ACC,9467.553596,0,1121.956196,S
8,16-10-2017,ACC,0,5.290022683,1121.956196,B
9,14-11-2017,ACC,9220.774038,0,1121.956196,S
10,16-11-2017,ACC,0,5.135061976,1121.956196,B
11,17-11-2017,ACC,9053.371017,0,1121.956196,S
12,21-12-2017,ACC,0,5.206527887,1121.956196,B
13,29-01-2018,ACC,9052.590038,0,1121.956196,S
14,05-04-2017,ADANIPORTS,0,27.92126204,0,B
15,11-04-2017,ADANIPORTS,9320.117269,0,0,S
16,05-05-2017,ADANIPORTS,0,27.01874843,0,B
17,29-05-2017,ADANIPORTS,8856.745734,0,0,S
18,02-06-2017,ADANIPORTS,0,24.74642563,0,B
19,21-08-2017,ADANIPORTS,9303.418716,0,0,S
20,14-09-2017,ADANIPORTS,0,23.07967928,0,B
21,27-09-2017,ADANIPORTS,8598.334515,0,0,S
22,11-10-2017,ADANIPORTS,0,21.66100142,0,B
23,16-11-2017,ADANIPORTS,8603.749765,0,0,S
24,21-12-2017,ADANIPORTS,0,21.3864026,0,B
25,06-02-2018,ADANIPORTS,8657.215771,0,0,S
26,05-04-2017,ADANITRANS,0,139.8601399,0,B
27,28-04-2017,ADANITRANS,10000,0,860.1398601,S
28,12-05-2017,ADANITRANS,0,111.2347052,860.1398601,B
29,09-08-2017,ADANITRANS,10000,0,4519.761662,S
30,01-09-2017,ADANITRANS,0,78.30853563,4519.761662,B
31,27-11-2017,ADANITRANS,10000,0,9887.81178,S
32,19-12-2017,ADANITRANS,0,49.05567819,9887.81178,B
33,31-01-2018,ADANITRANS,10000,0,10135.54295,S
34,05-04-2017,AMBUJACEM,0,41.88481675,0,B
35,19-04-2017,AMBUJACEM,10000,0,58.63874346,S
36,25-04-2017,AMBUJACEM,0,40.58441558,58.63874346,B
37,23-05-2017,AMBUJACEM,9732.142857,0,58.63874346,S
38,27-06-2017,AMBUJACEM,0,40.4242694,58.63874346,B
39,25-09-2017,AMBUJACEM,10000,0,659.9033926,S
40,12-10-2017,AMBUJACEM,0,36.04902668,659.9033926,B
41,09-11-2017,AMBUJACEM,9769.286229,0,659.9033926,S
42,22-12-2017,AMBUJACEM,0,36.50704869,659.9033926,B
43,23-01-2018,AMBUJACEM,9590.401691,0,659.9033926,S
44,05-04-2017,ASHOKLEY,0,117.7856302,0,B
45,07-04-2017,ASHOKLEY,9846.878681,0,0,S
46,24-04-2017,ASHOKLEY,0,112.8582084,0,B
47,05-05-2017,ASHOKLEY,9389.802937,0,0,S
48,11-05-2017,ASHOKLEY,0,108.4899242,0,B
49,24-05-2017,ASHOKLEY,8934.145255,0,0,S
50,25-05-2017,ASHOKLEY,0,103.70453,0,B
51,18-08-2017,ASHOKLEY,10000,0,748.9745295,S
52,31-08-2017,ASHOKLEY,0,93.37068161,748.9745295,B
53,08-11-2017,ASHOKLEY,10000,0,1874.091243,S
54,26-12-2017,ASHOKLEY,0,83.92782207,1874.091243,B
55,05-04-2017,ASIANPAINT,10000,0,0,S
56,25-04-2017,ASIANPAINT,0,9.108297659,0,B
57,24-05-2017,ASIANPAINT,9938.974406,0,0,S
58,29-05-2017,ASIANPAINT,0,8.668592216,0,B
59,28-06-2017,ASIANPAINT,9614.769057,0,0,S
60,19-07-2017,ASIANPAINT,0,8.318353642,0,B
61,18-08-2017,ASIANPAINT,9482.923152,0,0,S
62,29-08-2017,ASIANPAINT,0,8.233848356,0,B
63,28-09-2017,ASIANPAINT,9304.248642,0,0,S
64,24-10-2017,ASIANPAINT,0,7.608347896,0,B
65,03-11-2017,ASIANPAINT,8920.407491,0,0,S
66,29-12-2017,ASIANPAINT,0,7.699963307,0,B
67,29-01-2018,ASIANPAINT,8870.742728,0,0,S
68,14-03-2018,ASIANPAINT,0,7.801884545,0,B
69,19-03-2018,ASIANPAINT,8601.967805,0,0,S
70,05-04-2017,AUROPHARMA,10000,0,0,S
71,08-06-2017,AUROPHARMA,0,16.52755971,0,B
72,10-08-2017,AUROPHARMA,10000,0,1325.510288,S
73,28-08-2017,AUROPHARMA,0,13.45261317,1325.510288,B
74,25-09-2017,AUROPHARMA,9428.26394,0,1325.510288,S
75,11-10-2017,AUROPHARMA,0,12.87838265,1325.510288,B
76,14-11-2017,AUROPHARMA,9034.82935,0,1325.510288,S
77,05-04-2017,DMART,10000,0,0,S
78,06-04-2017,DMART,0,15.05117399,0,B
79,18-05-2017,DMART,10000,0,948.9765202,S
80,02-06-2017,DMART,0,12.8262682,948.9765202,B
81,07-11-2017,DMART,10000,0,5060.436791,S
82,13-11-2017,DMART,0,8.613635385,5060.436791,B
83,14-11-2017,DMART,9665.790947,0,5060.436791,S
84,24-11-2017,DMART,0,8.405766542,5060.436791,B
85,29-11-2017,DMART,9461.110532,0,5060.436791,S
86,04-12-2017,DMART,0,8.222047911,5060.436791,B
87,12-12-2017,DMART,9173.749957,0,5060.436791,S
88,19-12-2017,DMART,0,8.005017415,5060.436791,B
89,23-01-2018,DMART,9359.466361,0,5060.436791,S
90,14-02-2018,DMART,0,7.790466424,5060.436791,B
91,05-04-2017,AXISBANK,0,19.67342121,0,B
92,17-04-2017,AXISBANK,9882.943144,0,0,S
93,26-04-2017,AXISBANK,0,19.11039958,0,B
94,17-05-2017,AXISBANK,9608.70891,0,0,S
95,30-05-2017,AXISBANK,0,18.67944967,0,B
96,23-06-2017,AXISBANK,9426.584276,0,0,S
97,03-07-2017,AXISBANK,0,18.22442586,0,B
98,07-07-2017,AXISBANK,9169.619871,0,0,S
99,10-07-2017,AXISBANK,0,17.98140969,0,B
100,11-07-2017,AXISBANK,9112.97843,0,0,S
101,13-07-2017,AXISBANK,0,17.802263,0,B
102,04-08-2017,AXISBANK,9045.329831,0,0,S
103,14-09-2017,AXISBANK,0,17.403232,0,B
104,06-10-2017,AXISBANK,8759.916826,0,0,S
105,10-10-2017,AXISBANK,0,17.02442294,0,B
106,18-10-2017,AXISBANK,7907.844458,0,0,S
107,01-11-2017,AXISBANK,0,14.77825539,0,B
108,07-02-2018,AXISBANK,8266.217151,0,0,S
109,05-04-2017,BAJAJ-AUTO,10000,0,0,S
110,06-04-2017,BAJAJ-AUTO,0,3.563410897,0,B
111,24-05-2017,BAJAJ-AUTO,9850.336742,0,0,S
112,19-07-2017,BAJAJ-AUTO,0,3.488450169,0,B
113,21-08-2017,BAJAJ-AUTO,9650.797393,0,0,S
114,04-09-2017,BAJAJ-AUTO,0,3.310566315,0,B
115,05-12-2017,BAJAJ-AUTO,10000,0,474.3007635,S
116,19-12-2017,BAJAJ-AUTO,0,3.012229652,474.3007635,B
117,10-01-2018,BAJAJ-AUTO,9661.425387,0,474.3007635,S
118,24-01-2018,BAJAJ-AUTO,0,2.89130056,474.3007635,B
119,06-02-2018,BAJAJ-AUTO,9064.516386,0,474.3007635,S
120,05-04-2017,BAJFINANCE,10000,0,0,S
121,06-04-2017,BAJFINANCE,0,8.346548702,0,B
122,23-05-2017,BAJFINANCE,10000,0,297.5544612,S
123,30-05-2017,BAJFINANCE,0,7.566872233,297.5544612,B
124,23-10-2017,BAJFINANCE,10000,0,4173.306419,S
125,22-12-2017,BAJFINANCE,0,5.610255547,4173.306419,B
126,03-01-2018,BAJFINANCE,9623.27134,0,4173.306419,S
127,04-01-2018,BAJFINANCE,0,5.486471688,4173.306419,B
128,16-01-2018,BAJFINANCE,9257.598002,0,4173.306419,S
129,14-03-2018,BAJFINANCE,0,5.413483423,4173.306419,B
130,05-04-2017,BAJAJFINSV,0,2.422011238,0,B
131,19-05-2017,BAJAJFINSV,10000,0,99.54466189,S
132,13-07-2017,BAJAJFINSV,0,2.291186949,99.54466189,B
133,25-09-2017,BAJAJFINSV,10000,0,1808.884685,S
134,22-11-2017,BAJAJFINSV,0,1.931863185,1808.884685,B
135,05-12-2017,BAJAJFINSV,9666.367228,0,1808.884685,S
136,15-12-2017,BAJAJFINSV,0,1.869576959,1808.884685,B
137,04-01-2018,BAJAJFINSV,9464.826832,0,1808.884685,S
138,12-02-2018,BAJAJFINSV,0,1.807834442,1808.884685,B
139,22-02-2018,BAJAJFINSV,8952.124984,0,1808.884685,S
140,26-02-2018,BAJAJFINSV,0,1.723899707,1808.884685,B
141,06-03-2018,BAJAJFINSV,8586.141076,0,1808.884685,S
142,14-03-2018,BAJAJFINSV,0,1.679736497,1808.884685,B
143,19-03-2018,BAJAJFINSV,8337.288114,0,1808.884685,S
144,20-03-2018,BAJAJFINSV,0,1.640923884,1808.884685,B
145,05-04-2017,BAJAJHLDNG,10000,0,0,S
146,25-04-2017,BAJAJHLDNG,0,4.607233356,0,B
147,28-04-2017,BAJAJHLDNG,9741.76457,0,0,S
148,12-05-2017,BAJAJHLDNG,0,4.468699344,0,B
149,24-05-2017,BAJAJHLDNG,9090.451641,0,0,S
150,12-06-2017,BAJAJHLDNG,0,4.271226632,0,B
151,29-06-2017,BAJAJHLDNG,8993.921919,0,0,S
152,30-06-2017,BAJAJHLDNG,0,4.256772567,0,B
153,03-07-2017,BAJAJHLDNG,8957.952191,0,0,S
154,04-07-2017,BAJAJHLDNG,0,4.212434314,0,B
155,14-11-2017,BAJAJHLDNG,10000,0,2055.14452,S
156,05-12-2017,BAJAJHLDNG,0,3.452323414,2055.14452,B
157,14-12-2017,BAJAJHLDNG,9779.914382,0,2055.14452,S
158,18-12-2017,BAJAJHLDNG,0,3.337342177,2055.14452,B
159,01-01-2018,BAJAJHLDNG,9559.649799,0,2055.14452,S
160,28-03-2018,BANDHANBNK,10000,0,0,S
161,05-04-2017,BANKBARODA,0,57.29017474,0,B
162,07-04-2017,BANKBARODA,9661.987969,0,0,S
163,13-04-2017,BANKBARODA,0,55.00704793,0,B
164,24-05-2017,BANKBARODA,9667.488674,0,0,S
165,20-09-2017,BANKBARODA,0,65.16675884,0,B
166,25-09-2017,BANKBARODA,9292.779811,0,0,S
167,25-10-2017,BANKBARODA,0,49.39027271,0,B
168,06-12-2017,BANKBARODA,8196.315756,0,0,S
169,23-01-2018,BANKBARODA,0,47.33650451,0,B
170,31-01-2018,BANKBARODA,7422.363908,0,0,S
171,05-04-2017,BERGEPAINT,10000,0,0,S
172,19-04-2017,BERGEPAINT,0,40.88307441,0,B
173,23-05-2017,BERGEPAINT,9979.558463,0,0,S
174,05-06-2017,BERGEPAINT,0,38.98265025,0,B
175,06-06-2017,BERGEPAINT,9792.441742,0,0,S
176,11-07-2017,BERGEPAINT,0,38.43187497,0,B
177,01-08-2017,BERGEPAINT,9559.928898,0,0,S
178,09-08-2017,BERGEPAINT,0,37.32889066,0,B
179,10-08-2017,BERGEPAINT,9233.301105,0,0,S
180,05-09-2017,BERGEPAINT,0,36.14523823,0,B
181,26-09-2017,BERGEPAINT,8788.714675,0,0,S
182,09-10-2017,BERGEPAINT,0,33.68614287,0,B
183,07-11-2017,BERGEPAINT,8355.847739,0,0,S
184,29-11-2017,BERGEPAINT,0,32.42470989,0,B
185,04-12-2017,BERGEPAINT,8154.814537,0,0,S
186,21-12-2017,BERGEPAINT,0,31.37070413,0,B
187,18-01-2018,BERGEPAINT,7939.925214,0,0,S
188,16-03-2018,BERGEPAINT,0,31.45147639,0,B
189,20-03-2018,BERGEPAINT,7711.90201,0,0,S
190,28-03-2018,BERGEPAINT,0,30.04246985,0,B
191,05-04-2017,BPCL,10000,0,0,S
192,06-04-2017,BPCL,0,15.47508511,0,B
193,19-05-2017,BPCL,10000,0,870.4735376,S
194,26-05-2017,BPCL,0,13.33955846,870.4735376,B
195,08-06-2017,BPCL,9429.066898,0,870.4735376,S
196,30-08-2017,BPCL,0,18.0997541,870.4735376,B
197,15-09-2017,BPCL,9000.102726,0,870.4735376,S
198,17-10-2017,BPCL,0,17.5526138,870.4735376,B
199,14-11-2017,BPCL,8654.316234,0,870.4735376,S
200,15-12-2017,BPCL,0,16.54586796,870.4735376,B
201,03-01-2018,BPCL,8188.550051,0,870.4735376,S
202,05-04-2017,BHARTIARTL,0,29.0275762,0,B
203,06-04-2017,BHARTIARTL,9921.625544,0,0,S
204,07-04-2017,BHARTIARTL,0,28.78336392,0,B
205,17-04-2017,BHARTIARTL,9823.762107,0,0,S
206,25-04-2017,BHARTIARTL,0,27.75466056,0,B
207,15-06-2017,BHARTIARTL,10000,0,138.7775043,S
208,27-06-2017,BHARTIARTL,0,26.92152376,138.7775043,B
209,06-09-2017,BHARTIARTL,10000,0,974.690817,S
210,13-10-2017,BHARTIARTL,0,23.20724066,974.690817,B
211,04-12-2017,BHARTIARTL,10000,0,2213.957468,S
212,07-12-2017,BHARTIARTL,0,19.42879347,2213.957468,B
213,10-01-2018,BHARTIARTL,9838.741014,0,2213.957468,S
214,05-04-2017,INFRATEL,0,29.61208173,0,B
215,20-04-2017,INFRATEL,10000,0,148.0604086,S
216,21-04-2017,INFRATEL,0,28.34065467,148.0604086,B
217,22-06-2017,INFRATEL,10000,0,775.8059096,S
218,03-07-2017,INFRATEL,0,25.14142049,775.8059096,B
219,07-08-2017,INFRATEL,10000,0,778.3200516,S
220,20-09-2017,INFRATEL,0,25.38393197,778.3200516,B
221,13-11-2017,INFRATEL,10000,0,1325.343786,S
222,04-01-2018,INFRATEL,0,26.38174383,1325.343786,B
223,09-01-2018,INFRATEL,9719.034428,0,1325.343786,S
224,26-03-2018,INFRATEL,0,28.2571142,1325.343786,B
225,27-03-2018,INFRATEL,9509.931783,0,1325.343786,S
226,05-04-2017,BIOCON,10000,0,0,S
227,25-04-2017,BIOCON,0,8.580376679,0,B
228,02-05-2017,BIOCON,9325.153374,0,0,S
229,09-06-2017,BIOCON,0,9.117725128,0,B
230,15-06-2017,BIOCON,3143.791624,0,0,S
231,19-09-2017,BIOCON,0,8.752203853,0,B
232,28-09-2017,BIOCON,2891.290543,0,0,S
233,10-10-2017,BIOCON,0,7.832291867,0,B
234,15-03-2018,BIOCON,4703.291266,0,0,S
235,05-04-2017,BOSCHLTD,0,0.436697432,0,B
236,11-04-2017,BOSCHLTD,9933.884009,0,0,S
237,12-04-2017,BOSCHLTD,0,0.425209108,0,B
238,18-04-2017,BOSCHLTD,9614.126759,0,0,S
239,02-05-2017,BOSCHLTD,0,0.415974471,0,B
240,28-06-2017,BOSCHLTD,9695.969737,0,0,S
241,12-07-2017,BOSCHLTD,0,0.400870281,0,B
242,10-08-2017,BOSCHLTD,9438.009711,0,0,S
243,17-10-2017,BOSCHLTD,0,0.427152038,0,B
244,25-10-2017,BOSCHLTD,9080.88925,0,0,S
245,21-12-2017,BOSCHLTD,0,0.456707065,0,B
246,03-01-2018,BOSCHLTD,8993.909389,0,0,S
247,17-01-2018,BOSCHLTD,0,0.450726506,0,B
248,24-01-2018,BOSCHLTD,8892.969188,0,0,S
249,05-04-2017,BRITANNIA,10000,0,0,S
250,10-04-2017,BRITANNIA,0,2.926672227,0,B
251,21-04-2017,BRITANNIA,9882.055109,0,0,S
252,25-04-2017,BRITANNIA,0,2.841753328,0,B
253,26-05-2017,BRITANNIA,9707.003104,0,0,S
254,05-06-2017,BRITANNIA,0,2.664343618,0,B
255,18-12-2017,BRITANNIA,10000,0,2521.082834,S
256,02-02-2018,BRITANNIA,0,2.115752838,2521.082834,B
257,05-02-2018,BRITANNIA,9767.796126,0,2521.082834,S
258,14-02-2018,BRITANNIA,0,2.050270484,2521.082834,B
259,05-04-2017,CADILAHC,0,22.25436742,0,B
260,18-04-2017,CADILAHC,9852.008457,0,0,S
261,25-04-2017,CADILAHC,0,21.5627237,0,B
262,27-04-2017,CADILAHC,9567.380504,0,0,S
263,04-05-2017,CADILAHC,0,20.89860311,0,B
264,23-05-2017,CADILAHC,9213.149181,0,0,S
265,02-06-2017,CADILAHC,0,18.64255197,0,B
266,09-08-2017,CADILAHC,9050.026851,0,0,S
267,07-09-2017,CADILAHC,0,17.70522714,0,B
268,11-09-2017,CADILAHC,8448.049129,0,0,S
269,09-10-2017,CADILAHC,0,17.02034679,0,B
270,25-10-2017,CADILAHC,8173.170528,0,0,S
271,30-10-2017,CADILAHC,0,16.4037542,0,B
272,10-11-2017,CADILAHC,7609.701572,0,0,S
273,04-01-2018,CADILAHC,0,17.63546135,0,B
274,24-01-2018,CADILAHC,7490.662207,0,0,S
275,05-04-2017,CIPLA,0,16.86198466,0,B
276,06-04-2017,CIPLA,9953.629542,0,0,S
277,12-06-2017,CIPLA,0,17.98794532,0,B
278,27-06-2017,CIPLA,9617.254965,0,0,S
279,29-06-2017,CIPLA,0,17.68690568,0,B
280,11-08-2017,CIPLA,9575.690736,0,0,S
281,14-08-2017,CIPLA,0,16.79798392,0,B
282,06-09-2017,CIPLA,9378.314425,0,0,S
283,19-09-2017,CIPLA,0,16.35562334,0,B
284,15-11-2017,CIPLA,9709.515798,0,0,S
285,22-11-2017,CIPLA,0,15.67947646,0,B
286,30-11-2017,CIPLA,9421.797405,0,0,S
287,27-12-2017,CIPLA,0,15.37876015,0,B
288,19-01-2018,CIPLA,9269.547679,0,0,S
289,23-01-2018,CIPLA,0,14.89442866,0,B
290,31-01-2018,CIPLA,8819.735934,0,0,S
291,14-02-2018,CIPLA,0,14.31426752,0,B
292,22-02-2018,CIPLA,8440.407844,0,0,S
293,05-04-2017,COALINDIA,10000,0,0,S
294,13-04-2017,COALINDIA,0,34.35835767,0,B
295,17-04-2017,COALINDIA,9819.618622,0,0,S
296,21-07-2017,COALINDIA,0,37.4294592,0,B
297,01-08-2017,COALINDIA,9411.637517,0,0,S
298,06-09-2017,COALINDIA,0,36.79295355,0,B
299,14-11-2017,COALINDIA,10000,0,86.78821446,S
300,04-01-2018,COALINDIA,0,35.99712023,86.78821446,B
301,13-03-2018,COALINDIA,10000,0,700.5391144,S
302,05-04-2017,COLPAL,10000,0,0,S
303,07-04-2017,COLPAL,0,9.888751545,0,B
304,18-04-2017,COLPAL,9793.81953,0,0,S
305,21-04-2017,COLPAL,0,9.481407164,0,B
306,08-05-2017,COLPAL,9350.089675,0,0,S
307,01-06-2017,COLPAL,0,9.022570371,0,B
308,17-07-2017,COLPAL,9661.368353,0,0,S
309,22-08-2017,COLPAL,0,8.906539159,0,B
310,26-09-2017,COLPAL,9619.952946,0,0,S
311,08-12-2017,COLPAL,0,8.995233948,0,B
312,07-02-2018,COLPAL,9888.010917,0,0,S
313,05-04-2017,CONCOR,10000,0,0,S
314,11-04-2017,CONCOR,0,8.657259112,0,B
315,15-05-2017,CONCOR,10000,0,237.6417626,S
316,16-05-2017,CONCOR,0,8.338197282,237.6417626,B
317,25-05-2017,CONCOR,9629.367131,0,237.6417626,S
318,26-05-2017,CONCOR,0,7.96803238,237.6417626,B
319,29-05-2017,CONCOR,9404.668618,0,237.6417626,S
320,22-06-2017,CONCOR,0,7.843433233,237.6417626,B
321,23-06-2017,CONCOR,9131.32497,0,237.6417626,S
322,07-07-2017,CONCOR,0,7.71389649,237.6417626,B
323,28-07-2017,CONCOR,8803.484369,0,237.6417626,S
324,04-08-2017,CONCOR,0,7.463109841,237.6417626,B
325,10-08-2017,CONCOR,8548.619168,0,237.6417626,S
326,16-08-2017,CONCOR,0,6.947837425,237.6417626,B
327,27-09-2017,CONCOR,8772.339533,0,237.6417626,S
328,29-09-2017,CONCOR,0,6.514194136,237.6417626,B
329,14-11-2017,CONCOR,8709.15185,0,237.6417626,S
330,22-11-2017,CONCOR,0,6.40708589,237.6417626,B
331,23-11-2017,CONCOR,8563.390646,0,237.6417626,S
332,20-12-2017,CONCOR,0,6.34419221,237.6417626,B
333,02-02-2018,CONCOR,8486.62592,0,237.6417626,S
334,05-04-2017,DLF,0,66.75567423,0,B
335,29-05-2017,DLF,10000,0,1735.64753,S
336,19-06-2017,DLF,0,51.86721992,1735.64753,B
337,28-07-2017,DLF,9919.605809,0,1735.64753,S
338,04-09-2017,DLF,0,52.76386069,1735.64753,B
339,22-09-2017,DLF,9154.529829,0,1735.64753,S
340,24-10-2017,DLF,0,51.3578111,1735.64753,B
341,31-01-2018,DLF,10000,0,4580.236087,S
342,05-04-2017,DABUR,0,35.22367031,0,B
343,03-05-2017,DABUR,9712.927087,0,0,S
344,02-06-2017,DABUR,0,34.12834535,0,B
345,23-08-2017,DABUR,10000,0,199.2560083,S
346,29-08-2017,DABUR,0,32.33629749,199.2560083,B
347,27-09-2017,DABUR,9888.439774,0,199.2560083,S
348,28-09-2017,DABUR,0,31.81608679,199.2560083,B
349,29-09-2017,DABUR,9703.90647,0,199.2560083,S
350,04-10-2017,DABUR,0,30.78162243,199.2560083,B
351,02-02-2018,DABUR,10000,0,801.9858534,S
352,05-04-2017,DIVISLAB,0,15.8290463,0,B
353,07-04-2017,DIVISLAB,9846.458251,0,0,S
354,10-04-2017,DIVISLAB,0,14.96194841,0,B
355,19-04-2017,DIVISLAB,9476.150028,0,0,S
356,26-04-2017,DIVISLAB,0,14.72595187,0,B
357,27-04-2017,DIVISLAB,9272.195594,0,0,S
358,06-06-2017,DIVISLAB,0,14.71193272,0,B
359,31-07-2017,DIVISLAB,9899.659525,0,0,S
360,30-08-2017,DIVISLAB,0,14.09003633,0,B
361,31-01-2018,DIVISLAB,10000,0,4645.18376,S
362,15-03-2018,DIVISLAB,0,9.220413997,4645.18376,B
363,05-04-2017,DRREDDY,10000,0,0,S
364,16-05-2017,DRREDDY,0,3.67093719,0,B
365,24-05-2017,DRREDDY,9239.01472,0,0,S
366,09-06-2017,DRREDDY,0,3.514536945,0,B
367,28-07-2017,DRREDDY,8663.157842,0,0,S
368,13-09-2017,DRREDDY,0,3.906987098,0,B
369,13-11-2017,DRREDDY,9158.368457,0,0,S
370,18-12-2017,DRREDDY,0,3.823953427,0,B
371,31-01-2018,DRREDDY,8509.634758,0,0,S
372,05-04-2017,EICHERMOT,0,0.388119657,0,B
373,19-04-2017,EICHERMOT,9880.594987,0,0,S
374,25-04-2017,EICHERMOT,0,0.378823761,0,B
375,21-06-2017,EICHERMOT,10000,0,430.2303826,S
376,18-07-2017,EICHERMOT,0,0.349668689,430.2303826,B
377,26-09-2017,EICHERMOT,10000,0,1209.554473,S
378,17-10-2017,EICHERMOT,0,0.313838718,1209.554473,B
379,23-10-2017,EICHERMOT,9782.60392,0,1209.554473,S
380,24-10-2017,EICHERMOT,0,0.310723587,1209.554473,B
381,03-11-2017,EICHERMOT,9705.482325,0,1209.554473,S
382,21-12-2017,EICHERMOT,0,0.320858301,1209.554473,B
383,02-01-2018,EICHERMOT,9199.055626,0,1209.554473,S
384,09-03-2018,EICHERMOT,0,0.328962415,1209.554473,B
385,05-04-2017,GAIL,10000,0,0,S
386,06-04-2017,GAIL,0,25.86318376,0,B
387,12-04-2017,GAIL,9782.749256,0,0,S
388,17-04-2017,GAIL,0,24.79784349,0,B
389,19-05-2017,GAIL,9945.175131,0,0,S
390,17-07-2017,GAIL,0,25.75469411,0,B
391,03-08-2017,GAIL,9543.401903,0,0,S
392,04-08-2017,GAIL,0,25.26380385,0,B
393,11-08-2017,GAIL,9321.080429,0,0,S
394,18-08-2017,GAIL,0,24.44873555,0,B
395,17-01-2018,GAIL,10000,0,1748.83987,S
396,26-10-2017,GICRE,10000,0,0,S
397,15-01-2018,GICRE,0,12.5,0,B
398,25-01-2018,GICRE,9650,0,0,S
399,05-04-2017,GODREJCP,0,5.889975262,0,B
400,06-04-2017,GODREJCP,9964.660148,0,0,S
401,07-04-2017,GODREJCP,0,5.86259937,0,B
402,10-04-2017,GODREJCP,9894.308956,0,0,S
403,25-04-2017,GODREJCP,0,5.645664293,0,B
404,22-06-2017,GODREJCP,5418.708588,0,0,S
405,19-09-2017,GODREJCP,0,5.668401682,0,B
406,22-09-2017,GODREJCP,5197.924343,0,0,S
407,04-10-2017,GODREJCP,0,5.345184166,0,B
408,25-10-2017,GODREJCP,4927.458024,0,0,S
409,02-11-2017,GODREJCP,0,5.036240826,0,B
410,14-11-2017,GODREJCP,4681.185847,0,0,S
411,24-11-2017,GODREJCP,0,4.813311241,0,B
412,09-02-2018,GODREJCP,4893.212207,0,0,S
413,19-02-2018,GODREJCP,0,4.714985746,0,B
414,05-04-2017,GRASIM,0,9.387027129,0,B
415,18-04-2017,GRASIM,9995.775838,0,0,S
416,19-04-2017,GRASIM,0,9.236532838,0,B
417,22-05-2017,GRASIM,10000,0,228.998292,S
418,05-06-2017,GRASIM,0,8.654636722,228.998292,B
419,09-06-2017,GRASIM,9638.668917,0,228.998292,S
420,22-06-2017,GRASIM,0,8.222015625,228.998292,B
421,20-07-2017,GRASIM,8821.811665,0,228.998292,S
422,28-08-2017,GRASIM,0,7.718120441,228.998292,B
423,26-09-2017,GRASIM,8724.949253,0,228.998292,S
424,25-10-2017,GRASIM,0,7.200288222,228.998292,B
425,17-11-2017,GRASIM,8474.019208,0,228.998292,S
426,05-01-2018,GRASIM,0,6.979096696,228.998292,B
427,31-01-2018,GRASIM,8096.101122,0,228.998292,S
428,28-02-2018,GRASIM,0,7.023597746,228.998292,B
429,07-03-2018,GRASIM,7830.609128,0,228.998292,S
430,05-04-2017,HCLTECH,10000,0,0,S
431,08-05-2017,HCLTECH,0,11.90192811,0,B
432,16-06-2017,HCLTECH,9985.717686,0,0,S
433,13-07-2017,HCLTECH,0,11.63023257,0,B
434,14-08-2017,HCLTECH,10000,0,3.163035123,S
435,15-09-2017,HCLTECH,0,11.27332168,3.163035123,B
436,27-10-2017,HCLTECH,9638.126374,0,3.163035123,S
437,11-12-2017,HCLTECH,0,10.95241633,3.163035123,B
438,15-02-2018,HCLTECH,10000,0,295.1486642,S
439,12-03-2018,HCLTECH,0,10.33431509,295.1486642,B
440,20-03-2018,HCLTECH,9685.320105,0,295.1486642,S
441,26-03-2018,HCLTECH,0,10.01532507,295.1486642,B
442,05-04-2017,HDFCBANK,10000,0,0,S
443,06-04-2017,HDFCBANK,0,6.951685784,0,B
444,09-10-2017,HDFCBANK,10000,0,2481.751825,S
445,12-10-2017,HDFCBANK,0,5.498130636,2481.751825,B
446,31-10-2017,HDFCBANK,9943.369254,0,2481.751825,S
447,03-11-2017,HDFCBANK,0,5.431457505,2481.751825,B
448,14-11-2017,HDFCBANK,9789.387434,0,2481.751825,S
449,20-11-2017,HDFCBANK,0,5.325673875,2481.751825,B
450,07-12-2017,HDFCBANK,9637.605729,0,2481.751825,S
451,11-12-2017,HDFCBANK,0,5.219673813,2481.751825,B
452,12-12-2017,HDFCBANK,9499.284373,0,2481.751825,S
453,15-12-2017,HDFCBANK,0,5.070476593,2481.751825,B
454,08-02-2018,HDFCBANK,9537.312947,0,2481.751825,S
455,28-03-2018,HDFCBANK,0,5.056631646,2481.751825,B
456,20-11-2017,HDFCLIFE,0,28.14126917,0,B
457,04-12-2017,HDFCLIFE,10000,0,209.6524553,S
458,07-12-2017,HDFCLIFE,0,25.75328354,209.6524553,B
459,26-12-2017,HDFCLIFE,9697.398918,0,209.6524553,S
460,29-12-2017,HDFCLIFE,0,25.12279513,209.6524553,B
461,15-02-2018,HDFCLIFE,10000,0,1062.699949,S
462,21-02-2018,HDFCLIFE,0,22.24199288,1062.699949,B
463,09-03-2018,HDFCLIFE,9465.080071,0,1062.699949,S
464,05-04-2017,HAVELLS,10000,0,0,S
465,07-04-2017,HAVELLS,0,21.21565715,0,B
466,03-05-2017,HAVELLS,10000,0,92.28810862,S
467,04-05-2017,HAVELLS,0,20.48970392,92.28810862,B
468,23-05-2017,HAVELLS,9222.415736,0,92.28810862,S
